user,btc_blocks,fraction
0x42f2a41a0d0e65a440813190880c8a65124895fa,706960.180262527,0.00024915960498601847
0x196f7334c94bc804234b98d64d26752681f852c1,703989.6743820299,0.000248112685948063
0x72475b89cef058311bec44c592e06805da24ee89,700026.6769048588,0.00024671597519469935
0x12154358bd744e0c7815eda63047b9c0bab35595,690152.9570601841,0.0002432361014975299
0xd017d2b29d97b3ec34daf840299b50e9c120e9bd,686392.6155102944,0.00024191081438611848
0xca933d146e4aa74908df8f21f9e17ed6edfa6b6c,679746.6749521896,0.00023956853264175905
0xe1009b65e306625713ce113b9b10ca7096b8e555,676700.8091053109,0.00023849505389085277
0xecf8ea7b603d68711b6d1aef291e09b123d82937,661151.6743773405,0.00023301494854000143
0x7f91b4a29bfdcdb09e6250e218bbd010ed44cfa1,654392.2503071557,0.00023063267089794978
0x64331eb1337720d6b00d8943e51dd1cb482afae7,651303.0235449914,0.00022954391011443964
0x7ae6427dffb34e071e554cdcca466f3d503d6d05,649538.995726667,0.00022892219974563946
0x8d23a21ea40e81d00a13f55a774f842dcb5ff5e7,647891.3540872479,0.00022834150828451115
0xd8627463ee26a4326cfc10d9803b829dfb20aca5,647574.1256436537,0.00022822970493843457
0xb0d6ae7784a9f20c1e34218998f0fc5c24972441,641865.6376479871,0.00022621781706443927
0xb29a63e9de0a060bb30ce96cf1b2c9273c2af070,641137.298188722,0.00022596112258993742
0x4bcc5ca6394971dde157dea794553d2b9de44b0f,640193.2864097625,0.00022562841700267172
0x00c763ea9716c173b7406e926e84ce6394976f29,634461.8144872283,0.00022360842872033766
0x943c23be6316736b6d029210ecea2e2b0df2ef3e,634015.5681098059,0.0002234511545566306
0xd248d2f09bfbe04e67fc7fea08828d6ad6d95b6d,629528.8982948522,0.00022186988179190227
0xe4a9e452886a5f8e2303e856d07e380acfed8362,625566.5145358886,0.00022047338733613281
0x123456c4c26155b8dc40a00569014bd4940e24de,619617.9027748888,0.00021837687073171034
0x4334b2273b435df4482d36b94c2f664f57761ff3,619574.3013848336,0.00021836150394666885
0x52ea58f4fc3ced48fa18e909226c1f8a0ef887dc,618864.774449426,0.0002181114397197311
0x284e69218f16c396b3dd515e331688e825f61dc8,617544.9870225147,0.00021764629652901756
0x0febddddda15682430fec2cc99d88e2b49a24a10,616388.9529207742,0.0002172388662264607
0x61d897b1246fd61076914b619310707dc0be790e,609308.1272651337,0.00021474331446472058
0xe9d0ded88bb4f78c405ae2382e3d92da5cf24321,605757.3946733744,0.00021349190150728186
0x2f377f9867b80aa973b0e884b5d02d97d537782c,603410.0923937393,0.00021266462307618342
0xae1e5c84b73136a49efb70a15149c350015391ed,602289.7060327504,0.00021226975639071884
0xc3cb47f1d74abc82cc9acd748c9c6714f9c77eff,599644.0771780713,0.0002113373363495693
0x979afe5a5126347fc045aca07c651c8d9141fe98,595076.7679381988,0.0002097276431902841
0x7b7e66ef85a77bbd7344bf3e7b3c8ee274c98f44,592527.9171536005,0.00020882933141489813
0xa967eadf5f76919ed93857e2261f504609f47772,589402.7617545453,0.0002077279080158329
0x7ef216afdf22d1b336169a0c4bb7b5a531d1e528,588620.4128843416,0.00020745217857462333
0x0e48eafe07a6cbce58c8e42f14af228f94760a01,588518.155519658,0.00020741613919743803
0x154001a2f9f816389b2f6d9e07563ce0359d813d,585815.2086163268,0.00020646351810004878
0x5345462544ed763639519376c298e939228dd1f4,585603.5137943755,0.00020638890880848247
0x3089f3019e1767347d0853e70c6a0e7788f247a5,574880.3347296931,0.00020260965343520468
0x79bb345c6d9733bea9684ceaf3cf437759d41b1b,574700.7184681095,0.00020254634984607096
0xda1a2f5cb782f7fac50b906008cdefe8dd2d5229,573695.6846906235,0.00020219213779002133
0x096c75594e46159eeb35673728936a46e5fe201e,571658.6380109683,0.00020147420521020827
0x750c31d2290c456fcca1c659b6add80e7a88f881,569646.6388609619,0.00020076510033069207
0x0d92f9e17b81bb2354a265d284440b01a2a6ea1f,569180.3175268234,0.0002006007509901573
0x2140d6dde28f66e09e39d68345797bd4c3457537,569072.6178569205,0.00020056279353801313
0x8596df1da981dc564a83d481a8bef8ea915a5050,566271.862478086,0.00019957570102087347
0x8564db53e0ef0ae20b6f455c63c9dbfc90e97aad,566200.2943964845,0.00019955047771206587
0xe75983af8441c7352334423e70e7972cb3c369ea,565847.4983281234,0.00019942613898481131
0x93b22dd5820bba7efd39f49a49f7c2cef621be15,565077.3589098814,0.0001991547126179655
0x8fa265528dc7363a2a895f57d53e2cbcc7a32e92,564991.8268007901,0.00019912456785577126
0x998fe62d8625fbb4b6b065078db102b5403b7a59,562862.5473698588,0.0001983741289530898
0x488c8e0213051dc78155048e947257742d928bdf,562215.9781214448,0.000198146253405034
0x8ab04ebb471412179da4de5b9a52930506e867cf,559554.6369948292,0.00019720829576278835
0x1eafa35d4e5d11fdb3921968379fddd2c0f9023f,555897.4530021107,0.00019591936529056778
0x9aa41ca78836b00a78f051371603b26ec26c7d8c,552517.3033985107,0.000194728072253789
0xf23accc545d8f6639f57fb3611acc5694bc2cad3,551520.9173684297,0.0001943769079922087
0x0a44f50ed65afbd41f594e4b1e4366574bf32ca7,551087.8552599715,0.0001942242804653828
0xdcc2675bbe4d931de00da054c62eb9fcff2175a9,544600.4478770674,0.00019193787183016445
0x9e47d5f4a8cd9c6c851aa4b69740b6e4b68582e3,538928.639371673,0.00018993891120095953
0x9e0c163c5d07ae90c8f805165864d583bbae6b17,531106.5262409125,0.00018718210159240065
0x3d96eb1e982688e4689c070e5aa4b8e96e1fcc4f,527854.8549532526,0.00018603608919142377
0x2dcb682296143c3832e60f45fff05f83e9de8886,527790.6581140896,0.00018601346378827694
0x9258bf432db17ed615bdf2dd185c278497875089,521103.717836669,0.00018365673218640862
0xcea59406ff8e3b7c82782f3cfbe2b2867cee3303,519277.4584477064,0.00018301308904969483
0xee73fa9da41855df46847bb692031c9c3c554e9d,507516.6074873063,0.00017886811870850168
0x0e64cbca254788df4a8d29e3721d077d91d0d92a,506904.56971288426,0.00017865241336275663
0xfbb5704b1bdac0221b6d784a82645a9d025b8130,504967.0455805763,0.00017796955630668105
0xf3db5f1abbe30ef4b3944ad9a1dc155affb64cbc,500864.36268885946,0.0001765236151105256
0xd7583e3cf08bbcab66f1242195227bbf9f865fda,498932.2927296653,0.0001758426803121054
0xcd5fef5c6f40c7a4aaa075d18e9b02cce6126994,491690.1772973108,0.00017329028391020547
0x0a5591ec06b3f7e499304c6b19167a03631f420c,491212.6164389032,0.000173121973334646
0x00a16d2572573dc9e26e2d267f2270cddac9218b,482254.1487764595,0.0001699646692510898
0xa0081a1037b577fe97b06fddb4bb309c4e70a89f,481777.0137745343,0.000169796508763521
0xadfad9dfc36a22b45e173162588e474e2e37f630,481748.3118771303,0.00016978639312530093
0x26ca169edab275c543a2e0e0d1ebc13eb575c039,479619.6117541546,0.0001690361583927346
0x46d6221b2d0102998794730ca291fda5fb568ed5,474173.07388967875,0.00016711659168906217
0xc8e77992c7e27cd76d6383d719284574a0710662,471179.0843885483,0.0001660613961317156
0xecbed2b4b6af4953688d35b30a4f93b9c8679412,470309.7563032975,0.00016575501191323823
0x0000000188e3604489698ea73de28524f2bea6c6,469953.409344872,0.00016562942171752696
0x46c2bbd6d0ff2da5b90687cd621e980399e7e5c9,464705.91223235184,0.00016378000453078344
0x798a59cb1ef7110e91640fc6a8056d029ba8a42e,464660.9101702595,0.00016376414409574407
0x9295461381785c2cec506319cfee584e8bbac6c7,460708.9475653941,0.00016237132245028432
0xc69d5c80c67422facb60826de118ee7c816239d5,456677.29210972204,0.00016095041401891841
0xe2345eeee55295b1355385159ec611b4cc28988f,454950.1109972733,0.0001603416898280351
0x4b1f7af87f9e07de6fe5dbd0e66aab1a1c16ca5c,453994.4038619696,0.00016000486235321726
0xf1a2cf2a2a82721fdb0e0f3fa338a7c4c26fadf3,448212.1682062202,0.00015796698300421687
0xb12651ca39ec08ea73420ab3fa3ea2406463d44c,440151.8786133152,0.00015512623096879761
0x97cb73f8564624e2684177fe8094f8d9ef99fb8b,429306.075778942,0.00015130375832406512
0x7be1833f1279be9e20ddb9f6da1ca0ad047b3ea2,428479.13263341977,0.00015101231216735556
0xb43f3fc1ccd8027e8d5918ef64c1c75a5f186cbd,428134.2992323582,0.00015089077978633434
0xd7ad63513924c50ffa43e55a8fe1901e3f909013,424123.602674768,0.00014947725806628944
0x174a18b8fdf9ae3ff5e841b69ca9a57d2ebfca59,424088.3890942075,0.00014946484746372997
0x5e636e28c8dc98af77d8aff4ad22293b5ddd2951,424068.1511176852,0.00014945771483253407
0x89688542873276cd7d9cea936b25f37778a593fd,418017.7778810548,0.00014732533362105338
0x131e1353237e9989702372b17c0a80e3921a8239,417479.19396470074,0.00014713551620333011
0xd56742d33b7bdddc95c9de959775854208864136,417476.33271323715,0.0001471345077896962
0xbd4f460c2c4da234ca9cce36a3d6d7ab605d3c14,411933.9702268685,0.00014518116885159626
0xda4807e777e2e4a6b2ab075bdc0aef459e708cbe,410749.2961170076,0.00014476364472295228
0x74b861d1c5a1714f470d5d5bbe76e1dad752d096,404963.96724310913,0.0001427246752064521
0xe555d4983536a513a6c26843cae16612c8c3104f,394114.8494292763,0.00013890103423711553
0xb87623fa7536c4727bffc89c68e6c6310f584fac,393703.3666663348,0.00013875601209083994
0x8e8ed437c236e2b3f90f9e5bc35692d536dbdb9f,388613.3063674773,0.00013696208161381165
0x8e8745acd6fbe3e70afc96042c7f3ec84b1f0e9f,384545.4707970763,0.000135528421936554
0x7dd75f3c7016dd27aeeb29470ae997e8e60f6734,383275.7314457374,0.00013508091758758584
0x36cd75f8d0dcb4574013568f7a560ee03a2fd195,377102.0976042614,0.00013290509465976655
0x6e65ce4cc07feb24b7d0439422b7fe58b93b9cf6,376070.7554995487,0.00013254161055049145
0x21a23e89bf76a6093ecaac516d09d852ffc11b40,375526.1964753917,0.00013234968727795276
0x1b3aeae8a5d650c1d8d7a3f26819a4b6228f5ef5,375432.5156794767,0.00013231667060918325
0x6da35093d7661418dc24606b5d3478cd1e64124d,370249.2144429359,0.0001304898784861241
0xcd3ec4b1701f062f90a00e12bc6d0499edfe26ba,364952.6258245378,0.00012862315958910868
0x1f95b737929295dac6212bac6a5af82f8bf34325,363464.3201446309,0.0001280986241687879
0x554cd101a893006d1d4faf472fe5aa03d207dfac,362272.45618203556,0.00012767856606310076
0x77f5a94dbc13db10c309dd338a67ebfc6040ad93,361437.6809765087,0.00012738435959112668
0x1c1d9a4028d02a6cdbd9adc21218b524741a8630,360878.5446685083,0.00012718729873038203
0x3439015daf1bc2295cb31ea78262a56309577fce,360639.2963841954,0.00012710297855270122
0x07c5451472ba0794aae1fb8dc04cfaca81e220e8,356022.377740504,0.00012547580115624936
0x87f0d9a371eec705c644299a8b7faa29b2cd9216,355989.56395664456,0.0001254642363331479
0xc2059e0f6c4c1d441baf295bc6ea15ce24c71701,355695.7649708528,0.00012536069041742463
0x988d1c4b5775ae61532562cce30ca10cefbebb09,351486.74970486056,0.00012387727365600914
0x3afb0b4ca9ab60165e207cb14067b07a04114413,350449.5277495446,0.00012351171726417192
0xc97bbc8158d213103b7091113cee499dcc9e91bd,349306.17311769,0.000123108755688138
0x1aeeaa375b4112f537fafdea5aa3bab0e1257557,348332.7681387016,0.00012276569082136416
0xf4abf9ac5ad5d1b30d7023d12fec34729a080594,345847.9752179373,0.00012188995546894334
0x3a8315e25378ce9fc0d3279b26ec0576de52c0ff,344477.70025806443,0.0001214070185550179
0x2156f29d64f81701b58877129006e8b1964149b6,343645.004442605,0.00012111354493904092
0x97fc2fd53a3d4c035032927c4c4a4f07304baddd,343633.38454661955,0.0001211094496465838
0x8f5e97e1e3d47a2f223a67e06de21f067b7779db,342891.97517866944,0.00012084814884010445
0xcdb2de3c7e3523f943904bdaab94e316853601ee,339692.82786693797,0.00011972064788214795
0x99492a896a38777d5498f0b3a35cbd7101261108,339066.93484600936,0.00011950005942156426
0xfdbbfb0fe2986672af97eca0e797d76a0bbf35c9,338163.93301232887,0.00011918180729582512
0x8b7af1e3a55a535d653e429305a2e166550143ee,334841.20564352383,0.00011801075203443789
0x67049293d84b78f10b2a82f9010f7b3c36a082d5,333387.38108259626,0.00011749836906940982
0x904eb7e86e4b30819b6882a11f92ed46342feb06,333043.45880824374,0.00011737715780402888
0x0d1331af19df0110826aaec6f6ef7debf85bf107,323953.0232311364,0.00011417334321760926
0x485c07c5516315881c732c90122ba4de3f356180,322075.85059039743,0.00011351175631821219
0x03066bd982d5113b2a6ed3b5168fc0ea529d82fb,320910.1706005324,0.00011310092643850521
0x4c6452f18d5967f1f7e9884bc5cdfc60452e015a,319453.08400620735,0.00011258739380907531
0x3731696c9b5098beacf8dd03ac00c30bba979806,316520.69555032474,0.00011155390879855894
0x5cee202b51518b0e4675bbe129f6c9776f4417df,310162.11965105904,0.00010931290526884624
0x408cad2573ee786a3d8fcf0367fe46d37728b5a7,309444.5909671266,0.0001090600209219678
0x90eb355a85ea5324529224945bb55f1960da1b47,308774.52384820505,0.00010882386383232435
0x08385bf79f956270cc849648cb320c225672fadb,305947.69057353114,0.0001078275804747277
0x1e8aa2207d344d1b5472dcbba56aa7e812cfb598,305523.9601098403,0.0001076782417737636
0x006c78f49620ef3881021c64fcbc9fe54cec57b7,301235.72597138403,0.00010616690527440298
0x127964276e9fefbd0f6686b7c7d72e779dbc0800,301058.89672607556,0.00010610458393560469
0xe4983e57c7f7e0995b148c679bd0df45674d5ba8,299825.76742392586,0.00010566998235775315
0xbd73cf5baf12f120ee3f6c4ad82df9a12649e578,299092.0232844444,0.00010541138306877182
0xf11094c89ee519a82b98995c6af44e2aa32e1b1e,298774.4076514848,0.00010529944326246448
0x4b1cd1678d8d0e1ddda08e5200579155bcb7fcde,298251.89149798936,0.00010511528873433334
0xa47ea465353828cb47a1c7f50e9991e1762089dd,292889.9109014334,0.00010322552322181966
0x80488d4b6597dd1e78b5b915d9d1600bf6e8640f,290831.2290684519,0.00010249996559266566
0x2f7a14070bf95759d7777c489a4924185099ec73,289839.67960628204,0.00010215050592122194
0x686e2d1eb5aab8769664d740cdff5f6d6b6cd89c,287404.5093902395,0.00010129225949371088
0x7414b1f140d35c73cf39d052ff0aa3b68164fc36,286426.79935620213,0.00010094767736211027
0xe022318287f872de6ff7c79658efd87dfdba8d13,285429.4974813749,0.0001005961903220743
0x5352fb7f82cd493b161c2018af3f229c9cb50be6,283828.3552270714,0.00010003188700945981
0x0ab993ab9aaa55f7c80d63d8237706c228f89d9e,279037.142192129,0.00009834328165300705
0xcb45df7ef443dde2c61452bc2e0138cee8b360c4,277873.8919001325,0.0000979333080910646
0x4929bc879ea3ec7e8f4448fabeaefa4bcb9282dc,276798.8072171712,0.00009755440743666891
0xec793f20d8614fdf4c7e81034fda5509a262594d,271161.0380246898,0.00009556744355352719
0xc697195b9803c556012ebbfd72e017b845a6f07c,270333.778420333,0.00009527588586471097
0x0630717c9c6baeabd2b0852e09df08febaccd227,268827.28825136897,0.00009474494154013103
0x6ee86d6eb7a0149174dabd8c7db588dc3e06b1b3,266558.1578862921,0.00009394521385926733
0x67a4073e10591706377f0f3431d43e2184b1e21f,265860.72383795126,0.00009369941162479938
0xff6da047c0e428f4e2a5d688b96b4ba2662ec2af,263375.81191706995,0.00009282363433221986
0x4b18f07ac997bd2c45794356b1b595b309ef9985,262322.43868292973,0.00009245238561659382
0xb9976cc91bc17d03312ad16bd6f27cd344be45ce,257575.11786058277,0.00009077924954208588
0x6813068840ba2ccf5b6a58aeb22da2e14be02a94,254844.23663448766,0.00008981678332891823
0x9ced422abf56f04d698966a07f557c5770567d11,252780.36339255155,0.00008908939605017355
0xc562a27b4a36c9475bd4d4455a58883d7c0c6550,252360.2196303605,0.00008894132143897551
0xedb136273587463f99d774793f266816dbaf970e,250567.53165094514,0.00008830951014141637
0xd6f7a0153d1486ffa70c34fdb4275be4745d65cb,250015.9476813451,0.00008811511101142417
0x4cfbb4199497a2f18a462baa624cf6de7170e897,249424.52405697852,0.00008790667087470833
0x3a17bf7f49beea024514c0e7067bd75384de82ca,248393.501297403,0.00008754329931478251
0xa8e32be4ca13b271673f8b01f1eeacfde66fa413,244873.15676765828,0.00008630259626398244
0x24d02e64d4a2580d570666546ac937adab2b3e08,244100.66959536384,0.00008603034245948361
0xbbcd5364923972a8990f99d744f649cfe0d197e0,242753.63566919384,0.0000855555965681059
0xb89469db9d9ebd94ca0df9e4b5b386101b7faa73,242708.3144426534,0.00008553962364739896
0x5c4e9e7de8da182fdae10c3f32091bce1bb7d7d2,240947.98269309133,0.00008491921591353994
0xc16e4dc1da498ead2a0ef056b0d4dc2398153f00,240567.29643976665,0.0000847850476263434
0x23d0b30e1b68dad8067ba4d00e56617b4fa14c74,239770.6115614473,0.00008450426563165358
0xbe5ce75ca333d7fbbb6fe699a052ceeba30131d8,239643.9642778417,0.00008445963032115561
0xb665700e793cab8b9b018c5d97200280a082bf53,239512.55616122723,0.00008441331711237564
0xd5432cd4cd98f201afac9998b35ce9731da1b498,239316.38842563043,0.0000843441801554764
0x9bcbccf5ee84c6e143af253128a8f0315746e66b,239216.4820309497,0.00008430896934936708
0x248fad7248497a36aa7bc8f5fdca11a302a70b6c,239045.25185234842,0.0000842486213342269
0x1984e0048063b35df323306864c8ba9ab367ef83,238887.7337286512,0.00008419310596776883
0xeb75a45b99a8698ebc45f24a1ecb57235cc0f875,237722.2787123665,0.00008378235537729197
0xa45ed6971f6e009740736acf0fcdc603983ba61a,237097.07929651483,0.00008356201136946786
0xccd05dd44c4c3425c4fcd174a88a2da7aa3f5a37,237083.13693071535,0.00008355709755048322
0xf1465b79f00407d5154fcff17774b57372c2d709,236528.29754022774,0.00008336155108658868
0x7ac6b7869be51990cd6cf726ef44e821dede7b12,236035.12450407463,0.00008318773818692575
0x6d93f9d0ee274211490e2cb9b9317c7020d7ce2c,235898.0995399667,0.0000831394453878636
0x0d10bb75fa8d8d584f03c6d8005a02c219f64f77,235624.69606235554,0.00008304308762347282
0x798afffce3e78846e94998b25763ed120b1423d8,234543.65564178192,0.00008266208794105222
0xa628d266e801eae2e3aa7502a27f15fc23d70e7b,233794.92158080608,0.00008239820563469226
0x76d5eb42a854a1ceaffd99000341d4e4e7a4a70f,232999.04265871656,0.00008211770768957337
0x9243130d4a0bba28d26d6022b6d6b93bd6556669,232640.273976056,0.00008199126398630869
0x8cb8f53e6b4561891f8f59ef917bdf02db2e08af,230569.70545732684,0.00008126151703785755
0x291a56ba5715b51b2e73ce7f8dee5992632577ae,229900.08435922622,0.00008102551714288314
0xc6ddca4b715111c210608aecdfa88cb4031b9690,226645.22887886007,0.00007987838251151896
0x35891d891cdb4a047bb8daf3244ba3005285073c,226019.4079361913,0.00007965781945405026
0x77514b384b298caea936b43bbf9fc351e8ac5315,224805.93000674757,0.00007923014376594123
0x65f16faeea8e8e576f7f5a8d26146ed992bfcead,221877.38814958083,0.00007819801444283605
0x1552c0b8a232cac1ec68e34a6e80cd940a18d699,220201.20493726555,0.00007760726384793042
0xdf4e06a49a4df04606935723113150276360b443,217759.566972494,0.00007674673794024007
0xde0aef70a7ae324045b7722c903aaaec2ac175f5,217018.91524612822,0.00007648570415541647
0x62f77b9f23adfc0c755cd8d7c9062782d0ebbbad,216058.78631991954,0.00007614731827362469
0xc33a27d7e2cfb652a669341eae2fd79dd69715c7,215039.85014070084,0.00007578820648344463
0x459e844e729b59828aa26c31eb2e3a4400dc2af0,214051.54962018243,0.00007543989186237446
0x13fede298fe5cf69aeab54cbf7284c3f913bc151,213949.56932543733,0.00007540395013515353
0xe83fa681de47a97dd10694fa11d24714f9e16cf0,212425.21730341486,0.0000748667106154882
0x00d58eebb6925890aee45de3952edf86fa0e0291,211754.05250090704,0.00007463016666047892
0x6481ca073a04a2adf151a9f6d3efb0408423f13b,211217.69678163482,0.00007444113454399362
0x514a6402cff709da36fcc47d8c8cb7b7e7dc886a,210646.39042598454,0.00007423978449646058
0xc8c04b92a6aa653aaf72ab65d626aa70b0700b3c,207984.85980068095,0.00007330176006768359
0xeeee8f503bcf020bc0909d35fbabee9ffd24641a,207500.87817098206,0.00007313118656857721
0x8752c7c22ebd11368e1918e67efcc21376e3805c,206567.34323654795,0.00007280217341904186
0x3e7ef24383826cdfc73256ae8c4b4eb884ead8d4,205136.15842701134,0.00007229776956184906
0x39dbe03cb40317c066ce14e9f1ff9606a2ff205d,201360.27979110263,0.00007096700659150921
0x3597c57789289cd6d0621e82684a3d1a5a50bc8f,201058.48420729808,0.00007086064237108121
0x25328ed1b65795bfd156185901d7abf7cd304181,200691.77351396688,0.00007073139960176339
0xbd35a1bdf32f620bb9eeb9f1f63f5f566b5a03b8,198877.4080944196,0.0000700919483513877
0xfb929e7be5ebf20736cb56425829938e77467be7,197683.03674241743,0.00006967100654648864
0x29fc5aacd613410b68c9c08d4e1656e3c890e482,194773.63545374412,0.00006864562308633043
0xe6ddd18ecfa87d5e9ce9c897d09f15e1ad3e3646,194004.21327561437,0.00006837444950212785
0x388fc1ec361a97375f8d5a5a68374a09be62062f,189546.62144735458,0.00006680342492376239
0x1ed924cef3b93a63d4d9d808513fbdc7bf64a552,187726.9130437877,0.00006616209060298905
0x01a601773d5f6ef735252a319f3575376b6bda31,186789.28372586187,0.00006583163443728117
0x574d5a073b52efa56e3269a9a98dc54a1a83198d,186466.75304647465,0.00006571796238202885
0x41c5098c947fbfeb09e2d3ddc7fa13007d14b81a,186169.32088159386,0.00006561313599607269
0x2215a197a32834ef93c4d1029551bb8d3b924dcc,185705.4695817357,0.00006544965718938518
0xcd7f23e12f0626e652d9207019fbaf17adb145e4,185601.75236230515,0.00006541310330396836
0xf930ebbd05ef8b25b1797b9b2109ddc9b0d43063,184474.09963457845,0.00006501567567502121
0x5e6888b5d6f810bd1d34708938b8b50c8359206c,183532.54360238585,0.00006468383558614068
0xe18219db23b7456a6e60490a3a9d2e2d7f20513e,182423.00462102576,0.00006429279192904303
0xb87f31ec28ff4b1d95748b575ff1a402ea189729,182291.0259424631,0.00006424627763257299
0xb1bb137f6f2778008616cd9fe4c30bb87c9c9616,180656.08125223278,0.0000636700610583375
0x1b82850e491e6176170b32ec3f29af48eb2fe372,180186.25429733229,0.00006350447620396661
0xf58d15f9913829e1b61e92399dc77b082e6825a1,179903.19667403435,0.00006340471595214732
0xb9ad0f8cdee90d528a73558e4ad1ada1af19ef3a,179461.11313467877,0.00006324890893060369
0x8fcf555a7a664654af595a72e4e48676db8136cf,177841.34645321843,0.00006267804166284285
0xb1b298d7a7267429e9fb87a18c63f12094d28931,177728.53959773632,0.00006263828424462279
0x29ab02016fd6a2c6fe199f8a2c28c1dd8735dd81,175295.66612992604,0.00006178084727837742
0xea869669210a69b035b382e0f2a498b87dc6a45c,174316.3734649858,0.00006143570736756716
0xf942457b49e10d4bbde841d93903cd707add1637,174273.8343426036,0.00006142071496597918
0x2e1c62353efb3743729e1af6c234b32cc4efaf85,173722.2298034822,0.0000612263085865068
0x708244b6cc139d603c9023c9397014a29f7cce00,173440.3014269174,0.00006112694632410448
0xf4d49945511eadda7b500b87fdb642a8117625a9,173073.12290202762,0.00006099753867318571
0x43242cb46516471dd1e45bb749347aa6ab914330,172835.44747700615,0.00006091377283082774
0x3496ec5e37671adb4c2f1f1ead6869b839b7f9cd,171310.8514994902,0.00006037644733198552
0x3496e754b64960b098ac80e5d4bcd4c95eceeca6,170865.36208512555,0.00006021943995079564
0x4f43520ecbb974bbff3ba30958a3c768d7e9b0e6,167760.04377091903,0.000059125007893481984
0xf846b76f4a2412456d5230972f38924be25522d3,166011.18883440565,0.0000585086450242215
0x530d777770da8a9864645017957726a27e568e8b,165475.88209087664,0.00005831998260660908
0xb76e46937c2ca545d70195fef5d6c4f8cd6f76ab,164816.1865037018,0.00005808748083847489
0x441ace24afb1d17621d3ec78d3911ee2297d993d,164162.6037113428,0.00005785713345128632
0xc4e70f1c8a7d74afbb5da56d4b3e307c125fefd7,162770.18150097426,0.00005736639100553733
0xfc2a0f6fd177c8bf40d0fab7e6027d6f290ef11d,161583.03695873695,0.00005694799620274191
0xa5d292079897b69a35893af65434d4af3758959c,161208.0968432346,0.00005681585307264753
0x331174a9067e864a61b2f87861ccf006ed3bc95d,160945.83612243683,0.00005672342243875659
0x4ab6524fc31fb98bdd77aa8bebd2606f005bcad9,160914.42124649585,0.00005671235064391062
0xbe7a5d211985ee3ede72799d2c7f79d4e74f11b3,160143.56574034053,0.00005644067190050015
0xc6c77b16a85c3946e0bdfc71fdb7efd3d89359d0,159761.6405616152,0.000056306066968960616
0x7d3f5d9e616cff162fd78ec1cd4cab454340c26e,158789.5856540555,0.00005596347791860935
0x0b3e14320cbe684423c807b9997e952f4fd3ee09,158591.52502744205,0.00005589367383505833
0x5f48bebb083dc5e16d897e59c23ffe73cdda202a,156841.42026408872,0.0000552768704793738
0x60c8c29ff62edf41d419ed8c413398426830ce4c,156805.94714978745,0.00005526436840727174
0x2d5801796e7962c3ef4a37ac3a9a6ee8b5218b2b,156244.86055626615,0.00005506662019187324
0x4bd56ef419d097c82910a0800396f27a853195be,154487.96289952853,0.000054447422762689814
0x2afa790c3162cd4eb35135dda3e8845f324e5690,154416.8883606946,0.000054422373397089265
0xb4df30a0e9febaf135b4c6e959255fde0f62eb4b,152826.1440707964,0.000053861734721856364
0x2f42d303b34c29e1f3feb9ce5d5355f1e101f99d,151571.0041656851,0.00005341937577195965
0x33834d12f270b47e41b19de3294781554fc2e743,150485.44857574115,0.0000530367847724491
0x0af526938c3ef56ef8ab75b44b76b3d05921e284,146633.2354034707,0.000051679118613701066
0x39d4ba6d9450616adbbfac819b1c7f6019867a84,146581.34469515528,0.000051660830358227446
0x51612825f10a9feda69224c217e3674d50f770d4,144475.8486824953,0.00005091877363500552
0xd6e76b35f59a080ffac4241671fe410191e5d2f6,143845.995159107,0.00005069678934300734
0x022c2c0e90458101bec9f688e80f13e5d29af468,143637.81531931635,0.0000506234188645894
0xbb93a14fe9c25812fda71715fac8421136a3a226,143161.07397077463,0.000050455397115416706
0x9cb95f0fa3db70eb15d1505d3c73a55766a1ec89,142988.27005501624,0.00005039449445556052
0x85542dbaecd0379be7ad07cd616d909ccd7a215f,142929.460414883,0.000050373767705859394
0xd4dc403a8a5f8184b928d4024d44dd4e8115fcf6,142769.6742149116,0.0000503174529832221
0x362930cb6695b4623b300b96755cf1841a9b6766,142740.77767342707,0.00005030726874503902
0x9cfd5052dc827c11a6b3ab2bb5091773765ea2c8,142358.16083657127,0.00005017242004691773
0xb14a5e65e37c024073868abedb38ff73e37684a6,141800.3325267439,0.0000499758201743832
0xf540a4bd153fc1b740102d07569a0d24d995990d,141518.11192421895,0.000049876354920459106
0xcf89171bb89d998467942f7bd3b16f90d1ff5259,141164.16634593406,0.00004975161106227
0x7ab84697fc44ce8c6fed3ee8a968cd5429bddc99,140872.38942538176,0.000049648777799098304
0x2ff80c119e9611d5dd15dac11a014194731fcec3,140715.74644856167,0.00004959357086762186
0x3fed6db34bf7ac2c42403a8c2a70b030a3be9cd8,140586.3289040964,0.00004954795921203292
0x40fc199e0e1ea825dcd243d54980c2563eabb196,138986.6948663987,0.00004898418745220489
0x33a924165e1f2be5142fd19d1b2f091cb23bfd3f,138371.63389117,0.00004876741661572951
0x0456293f3294d3072cc4b0211dedd5dadbd1ddc5,137294.93945055426,0.00004838794862162715
0x21dacb0784d8635a7d297e9f3e5986ca45f6cdea,136145.24725124624,0.00004798275344623733
0x5f6d71cd8404e661cb4736e368564c01a7ff9852,134128.35706071014,0.000047271924778365914
0xb8b0aa3c6dcf5c579351f45499ffd57edb313bd8,131373.32827770623,0.00004630094804945954
0x8ea6e6c4e17145c4623296d8137d5e6b37565095,131004.06334150641,0.000046170805067991235
